denominator,model_a,model_b,label_view,metric,pairwise_n,metric_value_a,metric_value_b,margin_a_minus_b,winner,metric_status_a,metric_status_b
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,auprc,24614,0.3600787647691679,0.3652564747342638,-0.005177709965095922,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,auroc,24614,0.4725325785828121,0.47316068878310924,-0.0006281102002971273,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,balanced_accuracy,24614,0.4547558474540657,0.46178793624122616,-0.00703208878716044,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,f1,24614,0.32981975334668495,0.33846316011384,-0.008643406767155026,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,false_positive_burden@100,24614,0.63,0.45999999999999996,0.17000000000000004,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,false_positive_burden@1000,24614,0.645,0.621,0.02400000000000002,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,false_positive_burden@10000,24614,0.6699999999999999,0.6595,0.010499999999999954,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,false_positive_burden@300,24614,0.7,0.5733333333333333,0.1266666666666667,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,false_positive_burden@500,24614,0.65,0.5860000000000001,0.06399999999999995,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,false_positive_burden@5000,24614,0.6739999999999999,0.673,0.0009999999999998899,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,precision,24614,0.32981975334668495,0.33846316011384,-0.008643406767155026,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,precision@100,24614,0.37,0.54,-0.17000000000000004,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,precision@1000,24614,0.355,0.379,-0.02400000000000002,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,precision@10000,24614,0.33,0.3405,-0.01050000000000001,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,precision@300,24614,0.3,0.4266666666666667,-0.1266666666666667,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,precision@500,24614,0.35,0.414,-0.064,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,precision@5000,24614,0.326,0.327,-0.0010000000000000009,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,recall,24614,0.32981975334668495,0.33846316011384,-0.008643406767155026,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,recall@100,24614,0.0039000737851797194,0.005691999578370402,-0.0017919257931906822,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,recall@1000,24614,0.037419626857805414,0.03994940444819226,-0.0025297775903868475,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,recall@10000,24614,0.3478444186781912,0.35891219563613364,-0.011067776957942421,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,recall@300,24614,0.00948666596395067,0.01349214714872984,-0.004005481184779171,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,recall@500,24614,0.01844629492990408,0.02181933171708654,-0.003373036787182461,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,recall@5000,24614,0.17181406134710656,0.17234109834510383,-0.0005270369979972767,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,stable_yield@100,24614,0.37,0.54,-0.17000000000000004,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,stable_yield@1000,24614,0.355,0.379,-0.02400000000000002,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,stable_yield@10000,24614,0.33,0.3405,-0.01050000000000001,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,stable_yield@300,24614,0.3,0.4266666666666667,-0.1266666666666667,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,stable_yield@500,24614,0.35,0.414,-0.064,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,stable_yield@5000,24614,0.326,0.327,-0.0010000000000000009,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,uncertain_fraction@100,24614,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,uncertain_fraction@1000,24614,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,uncertain_fraction@10000,24614,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,uncertain_fraction@300,24614,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,uncertain_fraction@500,24614,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,consensus,uncertain_fraction@5000,24614,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,DAF@100,36801,1.2728827989889584,1.517667952640681,-0.2447851536517227,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,DAF@1000,36801,0.98893202075296,1.0819503791406146,-0.0930183583876546,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,DAF@10000,36801,0.835206944259678,0.8332486630304642,0.0019582812292138208,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,DAF@300,36801,1.0199381402155114,1.321839829719303,-0.3019016895037916,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,DAF@500,36801,0.98893202075296,1.184760143674338,-0.19582812292137797,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,DAF@5000,36801,0.8298216708793402,0.8645811626978848,-0.03475949181854454,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,auprc,36801,0.38004042391434645,0.386028293860766,-0.005987869946419533,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,auroc,36801,0.463363173945125,0.4663785149428588,-0.0030153409977338175,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,balanced_accuracy,36801,0.4507600080695484,0.4599252536351364,-0.00916524556558801,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,f1,36801,0.3502727151789278,0.36111480643873883,-0.01084209125981106,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,false_positive_burden@100,36801,0.48,0.38,0.09999999999999998,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,false_positive_burden@1000,36801,0.596,0.558,0.03799999999999992,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,false_positive_burden@10000,36801,0.6588,0.6596,-0.0007999999999999119,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,false_positive_burden@300,36801,0.5833333333333333,0.45999999999999996,0.1233333333333333,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,false_positive_burden@500,36801,0.596,0.516,0.07999999999999996,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,false_positive_burden@5000,36801,0.661,0.6468,0.01419999999999999,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,precision,36801,0.3502727151789278,0.36111480643873883,-0.01084209125981106,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,precision@100,36801,0.52,0.62,-0.09999999999999998,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,precision@1000,36801,0.404,0.442,-0.03799999999999998,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,precision@10000,36801,0.3412,0.3404,0.0008000000000000229,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,precision@300,36801,0.4166666666666667,0.54,-0.12333333333333335,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,precision@500,36801,0.404,0.484,-0.07999999999999996,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,precision@5000,36801,0.339,0.3532,-0.01419999999999999,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,recall,36801,0.3502727151789278,0.36111480643873883,-0.01084209125981106,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,recall@100,36801,0.0034588266595716377,0.004123985632566184,-0.0006651589729945459,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,recall@1000,36801,0.026872422508979647,0.02940002660635892,-0.002527604097379274,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,recall@10000,36801,0.22695224158573898,0.22642011440734336,0.000532127178395625,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,recall@300,36801,0.00831448716243182,0.01077557536251164,-0.002461088200079819,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,recall@500,36801,0.013436211254489823,0.016096847146468005,-0.002660635891978182,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,recall@5000,36801,0.1127444459225755,0.11746707463083678,-0.0047226287082612756,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,stable_yield@100,36801,0.52,0.62,-0.09999999999999998,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,stable_yield@1000,36801,0.404,0.442,-0.03799999999999998,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,stable_yield@10000,36801,0.3412,0.3404,0.0008000000000000229,ALIGNN-FF,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,stable_yield@300,36801,0.4166666666666667,0.54,-0.12333333333333335,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,stable_yield@500,36801,0.404,0.484,-0.07999999999999996,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,stable_yield@5000,36801,0.339,0.3532,-0.01419999999999999,CHGNet,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,uncertain_fraction@100,36801,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,uncertain_fraction@1000,36801,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,uncertain_fraction@10000,36801,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,uncertain_fraction@300,36801,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,uncertain_fraction@500,36801,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,mp_native,uncertain_fraction@5000,36801,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,DAF@100,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,DAF@1000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,DAF@10000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,DAF@300,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,DAF@500,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,DAF@5000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,auprc,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,auroc,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,balanced_accuracy,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,f1,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,false_positive_burden@100,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,false_positive_burden@1000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,false_positive_burden@10000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,false_positive_burden@300,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,false_positive_burden@500,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,false_positive_burden@5000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,precision,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,precision@100,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,precision@1000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,precision@10000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,precision@300,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,precision@500,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,precision@5000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,recall,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,recall@100,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,recall@1000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,recall@10000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,recall@300,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,recall@500,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,recall@5000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,stable_yield@100,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,stable_yield@1000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,stable_yield@10000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,stable_yield@300,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,stable_yield@500,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,stable_yield@5000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,uncertain_fraction@100,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,uncertain_fraction@1000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,uncertain_fraction@10000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,uncertain_fraction@300,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,uncertain_fraction@500,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,source_union,uncertain_fraction@5000,0,,,,not_evaluable,not_evaluable_full_source_union_incomplete,not_evaluable_full_source_union_incomplete
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,DAF@100,36801,1.1474833839336998,1.1776803150898498,-0.030196931156150075,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,DAF@1000,36801,0.9391245589562648,1.0689713629277098,-0.129846803971445,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,DAF@10000,36801,0.9285556330516124,0.9318772954787888,-0.003321662427176464,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,DAF@300,36801,1.0971551653401166,1.1474833839336998,-0.05032821859358316,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,DAF@500,36801,0.9723411832280299,1.1233258390087797,-0.15098465578074982,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,DAF@5000,36801,0.9433521293181258,0.9783805694592599,-0.03502844014113404,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,auprc,36801,0.3179791511861919,0.3219519754434177,-0.003972824257225782,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,auroc,36801,0.47733344014816803,0.4793019966362194,-0.0019685564880513873,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,balanced_accuracy,36801,0.48332503630403145,0.484613196607678,-0.001288160303646535,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,f1,36801,0.30885369656191025,0.3105768441782227,-0.001723147616312426,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,false_positive_burden@100,36801,0.62,0.61,0.010000000000000009,ALIGNN-FF,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,false_positive_burden@1000,36801,0.6890000000000001,0.646,0.04300000000000004,ALIGNN-FF,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,false_positive_burden@10000,36801,0.6925,0.6914,0.0010999999999999899,ALIGNN-FF,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,false_positive_burden@300,36801,0.6366666666666667,0.62,0.01666666666666672,ALIGNN-FF,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,false_positive_burden@500,36801,0.6779999999999999,0.628,0.04999999999999993,ALIGNN-FF,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,false_positive_burden@5000,36801,0.6876,0.6759999999999999,0.011600000000000055,ALIGNN-FF,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,precision,36801,0.30885369656191025,0.3105768441782227,-0.001723147616312426,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,precision@100,36801,0.38,0.39,-0.010000000000000009,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,precision@1000,36801,0.311,0.354,-0.04299999999999998,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,precision@10000,36801,0.3075,0.3086,-0.0010999999999999899,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,precision@300,36801,0.36333333333333334,0.38,-0.016666666666666663,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,ALIGNN-FF,CHGNet,uncertain,precision@500,36801,0.322,0.372,-0.04999999999999999,CHGNet,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
