denominator,model_name,label_view,K,K_effective,n_ranked,stable_n,precision_at_k,recall_at_k,stable_yield_at_k,uncertain_fraction_at_k,false_positive_burden_at_k,DAF_at_k,metric_status
D5_full_complete,prevalence_dummy,consensus,300,300,24614,129,0.43,0.013597554548329293,0.43,0.0,0.5700000000000001,1.1156340255085908,ok
D5_full_complete,prevalence_dummy,consensus,500,500,24614,198,0.396,0.020870665120691474,0.396,0.0,0.604,1.0274211025614,ok
D5_full_complete,prevalence_dummy,consensus,1000,1000,24614,311,0.311,0.03278170127542954,0.311,0.0,0.6890000000000001,0.8068887951934226,ok
D5_full_complete,prevalence_dummy,consensus,5000,5000,24614,1972,0.3944,0.2078633920101191,0.3944,0.0,0.6056,1.0232699061874144,ok
D5_full_complete,prevalence_dummy,consensus,10000,10000,24614,3360,0.336,0.3541688626541583,0.336,0.0,0.6639999999999999,0.8717512385369454,ok
D5_full_complete,prevalence_dummy,uncertain,100,100,36769,31,0.31,0.0025503907856849035,0.31,0.31,0.69,0.9377531879884821,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,prevalence_dummy,uncertain,300,300,36769,81,0.27,0.006663924310983134,0.27,0.27,0.73,0.8167527766351296,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,prevalence_dummy,uncertain,500,500,36769,141,0.282,0.011600164541341012,0.282,0.282,0.718,0.8530529000411352,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,prevalence_dummy,uncertain,1000,1000,36769,257,0.257,0.021143562320032908,0.257,0.257,0.743,0.77742764294529,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,prevalence_dummy,uncertain,5000,5000,36769,1356,0.2712,0.11155902920608803,0.2712,0.2712,0.7288,0.8203827889757301,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,prevalence_dummy,uncertain,10000,10000,36769,3235,0.3235,0.26614561908679557,0.3235,0.3235,0.6765,0.9785908268202386,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,prevalence_dummy,audit_view,100,100,36769,25,0.25,0.002635184989986297,0.25,0.31,0.75,0.9689311689680614,ok
D5_full_complete,prevalence_dummy,audit_view,300,300,36769,82,0.2733333333333333,0.008643406767155054,0.2733333333333333,0.27,0.7266666666666667,1.0593647447384138,ok
D5_full_complete,prevalence_dummy,audit_view,500,500,36769,161,0.322,0.016970591335511754,0.322,0.282,0.6779999999999999,1.247983345630863,ok
D5_full_complete,prevalence_dummy,audit_view,1000,1000,36769,310,0.31,0.032676293875830084,0.31,0.257,0.69,1.2014746495203963,ok
D5_full_complete,prevalence_dummy,audit_view,5000,5000,36769,1445,0.289,0.15231369242120796,0.289,0.2712,0.7110000000000001,1.120084431327079,ok
D5_full_complete,prevalence_dummy,audit_view,10000,10000,36769,2362,0.2362,0.24897227785390535,0.2362,0.3235,0.7638,0.9154461684410244,ok
D5_full_complete,random_baseline,mp_native,100,100,36769,40,0.4,0.002662052442433116,0.4,0.0,0.6,0.9788100625582324,ok
D5_full_complete,random_baseline,mp_native,300,300,36769,115,0.38333333333333336,0.0076534007719952085,0.38333333333333336,0.0,0.6166666666666667,0.9380263099516395,ok
D5_full_complete,random_baseline,mp_native,500,500,36769,191,0.382,0.012711300412618129,0.382,0.0,0.618,0.934763609743112,ok
D5_full_complete,random_baseline,mp_native,1000,1000,36769,386,0.386,0.02568880606947957,0.386,0.0,0.614,0.9445517103686943,ok
D5_full_complete,random_baseline,mp_native,5000,5000,36769,2019,0.4038,0.13436709703181152,0.4038,0.0,0.5962000000000001,0.9881087581525356,ok
D5_full_complete,random_baseline,mp_native,10000,10000,36769,4067,0.4067,0.2706641820843871,0.4067,0.0,0.5932999999999999,0.9952051311060828,ok
D5_full_complete,random_baseline,alexmp20_native,100,100,36769,37,0.37,0.002783629250677099,0.37,0.0,0.63,1.0235126391814626,ok
D5_full_complete,random_baseline,alexmp20_native,300,300,36769,102,0.34,0.00767378874510984,0.34,0.0,0.6599999999999999,0.9405251278964792,ok
D5_full_complete,random_baseline,alexmp20_native,500,500,36769,176,0.352,0.013241047246464039,0.352,0.0,0.648,0.9737201324104725,ok
D5_full_complete,random_baseline,alexmp20_native,1000,1000,36769,346,0.346,0.026030695154980438,0.346,0.0,0.654,0.9571226301534758,ok
D5_full_complete,random_baseline,alexmp20_native,5000,5000,36769,1819,0.3638,0.1368492326211255,0.3638,0.0,0.6362,1.0063618868492328,ok
D5_full_complete,random_baseline,alexmp20_native,10000,10000,36769,3608,0.3608,0.2714414685525128,0.3608,0.0,0.6392,0.9980631357207344,ok
D5_full_complete,random_baseline,alex_pbe_native,100,100,36769,36,0.36,0.0029588230459439467,0.36,0.0,0.64,1.0879296457631298,ok
D5_full_complete,random_baseline,alex_pbe_native,300,300,36769,96,0.32,0.007890194789183859,0.32,0.0,0.6799999999999999,0.967048574011671,ok
D5_full_complete,random_baseline,alex_pbe_native,500,500,36769,161,0.322,0.013232514177693762,0.322,0.0,0.6779999999999999,0.973092627599244,ok
D5_full_complete,random_baseline,alex_pbe_native,1000,1000,36769,315,0.315,0.025889701652009534,0.315,0.0,0.685,0.9519384400427386,ok
D5_full_complete,random_baseline,alex_pbe_native,5000,5000,36769,1634,0.3268,0.1342976904742336,0.3268,0.0,0.6732,0.9875983562094189,ok
D5_full_complete,random_baseline,alex_pbe_native,10000,10000,36769,3293,0.3293,0.2706501191748171,0.3293,0.0,0.6707000000000001,0.9951534231938851,ok
D5_full_complete,random_baseline,common_pool,100,100,31872,47,0.47,0.0028509037971612278,0.47,0.0,0.53,0.9086400582312265,ok
D5_full_complete,random_baseline,common_pool,300,300,31872,146,0.4866666666666667,0.00885599902947956,0.4866666666666667,0.0,0.5133333333333333,0.9408613368919084,ok
D5_full_complete,random_baseline,common_pool,500,500,31872,239,0.478,0.014497149096202838,0.478,0.0,0.522,0.9241062719883538,ok
D5_full_complete,random_baseline,common_pool,1000,1000,31872,490,0.49,0.029722188523595778,0.49,0.0,0.51,0.9473055926240447,ok
D5_full_complete,random_baseline,common_pool,5000,5000,31872,2568,0.5136,0.15576853087468154,0.5136,0.0,0.48640000000000005,0.99293092320757,ok
D5_full_complete,random_baseline,common_pool,10000,10000,31872,5136,0.5136,0.3115370617493631,0.5136,0.0,0.48640000000000005,0.99293092320757,ok
D5_full_complete,random_baseline,source_union,100,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,random_baseline,source_union,300,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,random_baseline,source_union,500,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,random_baseline,source_union,1000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,random_baseline,source_union,5000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,random_baseline,source_union,10000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_full_complete,random_baseline,consensus,100,100,24614,40,0.4,0.004216295983978075,0.4,0.0,0.6,1.0377990934963635,ok
D5_full_complete,random_baseline,consensus,300,300,24614,113,0.37666666666666665,0.011911036154738062,0.37666666666666665,0.0,0.6233333333333333,0.977260813042409,ok
D5_full_complete,random_baseline,consensus,500,500,24614,176,0.352,0.018551702329503532,0.352,0.0,0.648,0.9132632022767998,ok
D5_full_complete,random_baseline,consensus,1000,1000,24614,390,0.39,0.04110888584378623,0.39,0.0,0.61,1.0118541161589545,ok
D5_full_complete,random_baseline,consensus,5000,5000,24614,1930,0.386,0.20343628122694213,0.386,0.0,0.614,1.0014761252239908,ok
D5_full_complete,random_baseline,consensus,10000,10000,24614,3848,0.3848,0.4056076736586908,0.3848,0.0,0.6152,0.9983627279435017,ok
D5_full_complete,random_baseline,uncertain,100,100,36769,24,0.24,0.001974496092143151,0.24,0.24,0.76,0.7260024681201152,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,random_baseline,uncertain,300,300,36769,92,0.30666666666666664,0.007568901686548745,0.30666666666666664,0.30666666666666664,0.6933333333333334,0.9276698203757026,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,random_baseline,uncertain,500,500,36769,152,0.304,0.012505141916906623,0.304,0.304,0.696,0.9196031262854791,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,random_baseline,uncertain,1000,1000,36769,312,0.312,0.025668449197860963,0.312,0.312,0.688,0.9438032085561496,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,random_baseline,uncertain,5000,5000,36769,1617,0.3234,0.1330316742081448,0.3234,0.3234,0.6766,0.9782883257918552,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,random_baseline,uncertain,10000,10000,36769,3269,0.3269,0.2689428218839984,0.3269,0.3269,0.6731,0.9888758617852735,uncertainty_indicator_not_primary_stability_metric
D5_full_complete,random_baseline,audit_view,100,100,36769,30,0.3,0.0031622219879835563,0.3,0.24,0.7,1.1627174027616738,ok
D5_full_complete,random_baseline,audit_view,300,300,36769,77,0.25666666666666665,0.008116369769157795,0.25666666666666665,0.30666666666666664,0.7433333333333334,0.9947693334738764,ok
D5_full_complete,random_baseline,audit_view,500,500,36769,131,0.262,0.013808369347528196,0.262,0.304,0.738,1.0154398650785286,ok
D5_full_complete,random_baseline,audit_view,1000,1000,36769,251,0.251,0.02645725729946242,0.251,0.312,0.749,0.9728068936439337,ok
D5_full_complete,random_baseline,audit_view,5000,5000,36769,1299,0.2598,0.136924212079688,0.2598,0.3234,0.7402,1.0069132707916093,ok
D5_full_complete,random_baseline,audit_view,10000,10000,36769,2588,0.2588,0.2727943501633815,0.2588,0.3269,0.7412000000000001,1.003037546115737,ok
D5_family_complete,ALIGNN-FF,mp_native,100,100,36802,52,0.52,0.0034588266595716377,0.52,0.0,0.48,1.2729173872555541,ok
D5_family_complete,ALIGNN-FF,mp_native,300,300,36802,125,0.4166666666666667,0.00831448716243182,0.4166666666666667,0.0,0.5833333333333333,1.0199658551727195,ok
D5_family_complete,ALIGNN-FF,mp_native,500,500,36802,202,0.404,0.013436211254489823,0.404,0.0,0.596,0.988958893175469,ok
D5_family_complete,ALIGNN-FF,mp_native,1000,1000,36802,404,0.404,0.026872422508979647,0.404,0.0,0.596,0.988958893175469,ok
D5_family_complete,ALIGNN-FF,mp_native,5000,5000,36802,1695,0.339,0.1127444459225755,0.339,0.0,0.661,0.8298442197685247,ok
D5_family_complete,ALIGNN-FF,mp_native,10000,10000,36802,3412,0.3412,0.22695224158573898,0.3412,0.0,0.6588,0.8352296394838367,ok
D5_family_complete,ALIGNN-FF,alexmp20_native,100,100,36802,35,0.35,0.002631578947368421,0.35,0.0,0.65,0.9684736842105263,ok
D5_family_complete,ALIGNN-FF,alexmp20_native,300,300,36802,79,0.2633333333333333,0.00593984962406015,0.2633333333333333,0.0,0.7366666666666667,0.7286611528822055,ok
D5_family_complete,ALIGNN-FF,alexmp20_native,500,500,36802,134,0.268,0.010075187969924812,0.268,0.0,0.732,0.7415741353383459,ok
D5_family_complete,ALIGNN-FF,alexmp20_native,1000,1000,36802,323,0.323,0.024285714285714285,0.323,0.0,0.677,0.8937628571428572,ok
D5_family_complete,ALIGNN-FF,alexmp20_native,5000,5000,36802,1483,0.2966,0.11150375939849624,0.2966,0.0,0.7034,0.8207122706766917,ok
D5_family_complete,ALIGNN-FF,alexmp20_native,10000,10000,36802,3052,0.3052,0.2294736842105263,0.3052,0.0,0.6948,0.844509052631579,ok
D5_family_complete,ALIGNN-FF,alex_pbe_native,100,100,36802,29,0.29,0.0023817345597897505,0.29,0.0,0.71,0.8765259526938238,ok
D5_family_complete,ALIGNN-FF,alex_pbe_native,300,300,36802,66,0.22,0.005420499342969776,0.22,0.0,0.78,0.6649507227332457,ok
D5_family_complete,ALIGNN-FF,alex_pbe_native,500,500,36802,119,0.238,0.009773324572930354,0.238,0.0,0.762,0.7193557818659658,ok
D5_family_complete,ALIGNN-FF,alex_pbe_native,1000,1000,36802,299,0.299,0.024556504599211562,0.299,0.0,0.7010000000000001,0.9037284822601839,ok
D5_family_complete,ALIGNN-FF,alex_pbe_native,5000,5000,36802,1447,0.2894,0.11884034165571616,0.2894,0.0,0.7106,0.8747124507227332,ok
D5_family_complete,ALIGNN-FF,alex_pbe_native,10000,10000,36802,2919,0.2919,0.23973390275952694,0.2919,0.0,0.7081,0.8822687089356109,ok
D5_family_complete,ALIGNN-FF,common_pool,100,100,31873,57,0.57,0.0034574790731529783,0.57,0.0,0.43000000000000005,1.1020023049860488,ok
D5_family_complete,ALIGNN-FF,common_pool,300,300,31873,145,0.48333333333333334,0.008795341501880383,0.48333333333333334,0.0,0.5166666666666666,0.9344463989647782,ok
D5_family_complete,ALIGNN-FF,common_pool,500,500,31873,240,0.48,0.014557806623802013,0.48,0.0,0.52,0.9280019410408832,ok
D5_family_complete,ALIGNN-FF,common_pool,1000,1000,31873,499,0.499,0.030268106271988355,0.499,0.0,0.501,0.9647353512070849,ok
D5_family_complete,ALIGNN-FF,common_pool,5000,5000,31873,2330,0.466,0.14133203930607788,0.466,0.0,0.534,0.9009352177605242,ok
D5_family_complete,ALIGNN-FF,common_pool,10000,10000,31873,4708,0.4708,0.28557563993691615,0.4708,0.0,0.5292,0.9102152371709329,ok
D5_family_complete,ALIGNN-FF,source_union,100,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_family_complete,ALIGNN-FF,source_union,300,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_family_complete,ALIGNN-FF,source_union,500,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_family_complete,ALIGNN-FF,source_union,1000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_family_complete,ALIGNN-FF,source_union,5000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_family_complete,ALIGNN-FF,source_union,10000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_family_complete,ALIGNN-FF,consensus,100,100,24615,37,0.37,0.0039000737851797194,0.37,0.0,0.63,0.960003162221988,ok
D5_family_complete,ALIGNN-FF,consensus,300,300,24615,90,0.3,0.00948666596395067,0.3,0.0,0.7,0.7783809423421524,ok
D5_family_complete,ALIGNN-FF,consensus,500,500,24615,175,0.35,0.01844629492990408,0.35,0.0,0.65,0.9081110993991778,ok
D5_family_complete,ALIGNN-FF,consensus,1000,1000,24615,355,0.355,0.037419626857805414,0.355,0.0,0.645,0.9210841151048803,ok
D5_family_complete,ALIGNN-FF,consensus,5000,5000,24615,1630,0.326,0.17181406134710656,0.326,0.0,0.6739999999999999,0.8458406240118057,ok
D5_family_complete,ALIGNN-FF,consensus,10000,10000,24615,3300,0.33,0.3478444186781912,0.33,0.0,0.6699999999999999,0.8562190365763677,ok
D5_family_complete,ALIGNN-FF,uncertain,100,100,36802,38,0.38,0.0031180766390416018,0.38,0.38,0.62,1.1475145647000902,uncertainty_indicator_not_primary_stability_metric
D5_family_complete,ALIGNN-FF,uncertain,300,300,36802,109,0.36333333333333334,0.008943956675145647,0.36333333333333334,0.36333333333333334,0.6366666666666667,1.0971849785290337,uncertainty_indicator_not_primary_stability_metric
D5_family_complete,ALIGNN-FF,uncertain,500,500,36802,161,0.322,0.013210798391728892,0.322,0.322,0.6779999999999999,0.9723676048248133,uncertainty_indicator_not_primary_stability_metric
D5_family_complete,ALIGNN-FF,uncertain,1000,1000,36802,311,0.311,0.025518995651103635,0.311,0.311,0.6890000000000001,0.939150077951916,uncertainty_indicator_not_primary_stability_metric
D5_family_complete,ALIGNN-FF,uncertain,5000,5000,36802,1562,0.3124,0.128169360794289,0.3124,0.3124,0.6876,0.9433777631902848,uncertainty_indicator_not_primary_stability_metric
D5_family_complete,ALIGNN-FF,uncertain,10000,10000,36802,3075,0.3075,0.25231804381718226,0.3075,0.3075,0.6925,0.928580864855994,uncertainty_indicator_not_primary_stability_metric
D5_family_complete,ALIGNN-FF,audit_view,100,100,36802,25,0.25,0.002635184989986297,0.25,0.38,0.75,0.969800780014757,ok
D5_family_complete,ALIGNN-FF,audit_view,300,300,36802,56,0.18666666666666668,0.005902814377569305,0.18666666666666668,0.36333333333333334,0.8133333333333334,0.7241179157443519,ok
D5_family_complete,ALIGNN-FF,audit_view,500,500,36802,102,0.204,0.010751554759144091,0.204,0.322,0.796,0.7913574364920417,ok
D5_family_complete,ALIGNN-FF,audit_view,1000,1000,36802,245,0.245,0.02582481290186571,0.245,0.311,0.755,0.9504047644144619,ok
D5_family_complete,ALIGNN-FF,audit_view,5000,5000,36802,1132,0.2264,0.11932117634657953,0.2264,0.3124,0.7736000000000001,0.8782515863813639,ok
D5_family_complete,ALIGNN-FF,audit_view,10000,10000,36802,2273,0.2273,0.23959101928955412,0.2273,0.3075,0.7726999999999999,0.881742869189417,ok
D5_family_complete,CHGNet,mp_native,100,100,36801,62,0.62,0.004123985632566184,0.62,0.0,0.38,1.517667952640681,ok
D5_family_complete,CHGNet,mp_native,300,300,36801,162,0.54,0.01077557536251164,0.54,0.0,0.45999999999999996,1.321839829719303,ok
D5_family_complete,CHGNet,mp_native,500,500,36801,242,0.484,0.016096847146468005,0.484,0.0,0.516,1.184760143674338,ok
D5_family_complete,CHGNet,mp_native,1000,1000,36801,442,0.442,0.02940002660635892,0.442,0.0,0.558,1.0819503791406146,ok
D5_family_complete,CHGNet,mp_native,5000,5000,36801,1766,0.3532,0.11746707463083678,0.3532,0.0,0.6468,0.8645811626978848,ok
D5_family_complete,CHGNet,mp_native,10000,10000,36801,3404,0.3404,0.22642011440734336,0.3404,0.0,0.6596,0.8332486630304642,ok
D5_family_complete,CHGNet,alexmp20_native,100,100,36801,42,0.42,0.003157894736842105,0.42,0.0,0.5800000000000001,1.1621368421052631,ok
D5_family_complete,CHGNet,alexmp20_native,300,300,36801,117,0.39,0.008796992481203008,0.39,0.0,0.61,1.0791270676691729,ok
D5_family_complete,CHGNet,alexmp20_native,500,500,36801,184,0.368,0.013834586466165413,0.368,0.0,0.632,1.0182532330827068,ok
D5_family_complete,CHGNet,alexmp20_native,1000,1000,36801,359,0.359,0.02699248120300752,0.359,0.0,0.641,0.9933503007518796,ok
D5_family_complete,CHGNet,alexmp20_native,5000,5000,36801,1570,0.314,0.11804511278195488,0.314,0.0,0.6859999999999999,0.8688356390977443,ok
D5_family_complete,CHGNet,alexmp20_native,10000,10000,36801,3067,0.3067,0.2306015037593985,0.3067,0.0,0.6933,0.8486365939849623,ok
D5_family_complete,CHGNet,alex_pbe_native,100,100,36801,38,0.38,0.0031208935611038106,0.38,0.0,0.62,1.1485200394218134,ok
D5_family_complete,CHGNet,alex_pbe_native,300,300,36801,99,0.33,0.008130749014454665,0.33,0.0,0.6699999999999999,0.9973989816031538,ok
D5_family_complete,CHGNet,alex_pbe_native,500,500,36801,163,0.326,0.013386990801576872,0.326,0.0,0.6739999999999999,0.985309296977661,ok
D5_family_complete,CHGNet,alex_pbe_native,1000,1000,36801,321,0.321,0.026363337713534822,0.321,0.0,0.679,0.9701971911957951,ok
D5_family_complete,CHGNet,alex_pbe_native,5000,5000,36801,1466,0.2932,0.12040078843626807,0.2932,0.0,0.7068,0.8861738830486203,ok
D5_family_complete,CHGNet,alex_pbe_native,10000,10000,36801,2853,0.2853,0.23431340341655715,0.2853,0.0,0.7147,0.862296755913272,ok
D5_family_complete,CHGNet,common_pool,100,100,31872,72,0.72,0.004367341987140604,0.72,0.0,0.28,1.3919592381414534,ok
