sample_role,material_id,formula,chemical_system,native_mp_ehull,native_alex_ehull,native_mp_stable,native_alex_stable,native_discordant,mp_common_composition_ehull,alex_common_composition_ehull,mp_common_composition_stable,alex_common_composition_stable,common_formula_count,mp_competitor_formula_count,alex_competitor_formula_count,mechanism_class,claim_scope
discordant_mechanism_sample,mp-1063914,VFeCoGe,Co-Fe-Ge-V,0.0,0.0163697858653808,True,False,True,,,,,1,1,124,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-867915,ScGaCo2,Co-Ga-Sc,0.021061685892858,0.0,False,True,True,,,,,6,6,78,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1217619,TbGa2Co3,Co-Ga-Tb,0.006488808333328,0.0,False,True,True,,,,,15,15,94,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-30045,CoGe2,Co-Ge,0.017875628333333,0.0,False,True,True,,,,,7,7,13,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1103555,VCoGe,Co-Ge-V,0.0,0.0501257033333324,True,False,True,,,,,2,2,41,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1208175,Tl2CoI4,Co-I-Tl,0.0,0.0267994064285721,True,False,True,,,,,1,1,15,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1211071,Nd12InCo6,Co-In-Nd,0.012652099078948,0.0,False,True,True,,,,,4,4,70,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-862712,Sc2CoIr,Co-Ir-Sc,0.0,0.0040449559999977,True,False,True,,,,,1,1,59,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1223096,La2TiCo16,Co-La-Ti,0.002110621647597,0.0,False,True,True,,,,,1,1,39,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1102047,LuCoSn,Co-Lu-Sn,0.0,0.0065257219444436,True,False,True,,,,,5,5,52,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1226069,Co3SiMo2,Co-Mo-Si,0.037453396944442,0.0,False,True,True,,,,,2,2,36,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1084826,Nd2Co3,Co-Nd,0.0,0.0094107032500003,True,False,True,,,,,13,13,19,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1226003,CoPS,Co-P-S,0.0,0.011988913333333,True,False,True,,,,,3,3,32,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-560663,Rb(CoS)2,Co-Rb-S,0.0,0.0044777644999953,True,False,True,,,,,4,4,28,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1226106,CoRhS4,Co-Rh-S,0.0,0.0252501977777779,True,False,True,,,,,4,4,45,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1207404,Zr5CoSb3,Co-Sb-Zr,0.0,0.0131584905555559,True,False,True,,,,,3,3,39,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-30619,Zr3Co,Co-Zr,0.017004411249999,0.0,False,True,True,,,,,7,7,19,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1215284,ZrCrCuS4,Cr-Cu-S-Zr,0.00160396321428,0.0,False,True,True,,,,,1,1,87,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1205672,KTl2CrF6,Cr-F-K-Tl,0.0,0.0107201904999998,True,False,True,,,,,0,2,30,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1210261,NaCr2FeO8,Cr-Fe-Na-O,0.003162943437499,0.0,False,True,True,,,,,0,2,19,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1226264,Cr4GaS8,Cr-Ga-S,0.0,0.0048662699999999,True,False,True,,,,,4,4,28,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-753660,Li2VCrP2(HO5)2,Cr-H-Li-O-P-V,0.0,0.0447487777777775,True,False,True,,,,,0,3,52,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-675232,CrHO2,Cr-H-O,0.00071756625,0.0,False,True,True,,,,,0,4,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-819,HfCr2,Cr-Hf,0.08468114333333,0.0,False,True,True,,,,,2,2,5,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1221876,Mn3Cr3P2,Cr-Mn-P,0.005592205156249,0.0,False,True,True,,,,,3,3,42,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-3332,NaCrSe2,Cr-Na-Se,0.0,0.0029979600000009,True,False,True,,,,,5,5,26,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1216666,TiNbCr4,Cr-Nb-Ti,0.096457240555555,0.0,False,True,True,,,,,1,1,32,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1007923,CrNi3,Cr-Ni,0.0401541225,0.0,False,True,True,,,,,6,6,19,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-22647,TmCrO4,Cr-O-Tm,0.0,0.0023982091666656,True,False,True,,,,,0,3,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-7291,CrP2,Cr-P,0.001482781666666,0.0,False,True,True,,,,,6,6,11,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-977425,Ta2CrRu,Cr-Ru-Ta,0.0,0.0173842274999991,True,False,True,,,,,1,1,47,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1425,TiCr2,Cr-Ti,0.083971022777776,0.0,False,True,True,,,,,3,3,8,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1226365,Cs2Cu3NiF10,Cs-Cu-F-Ni,0.00784364828125,0.0,False,True,True,,,,,0,2,32,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-561751,CsErS2,Cs-Er-S,0.0,0.0015891750000003,True,False,True,,,,,1,1,22,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-8396,CsEuF3,Cs-Eu-F,0.015776123999998,0.0,False,True,True,,,,,0,2,4,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-989585,Cs2KPbF6,Cs-F-K-Pb,0.0,0.0147781422500008,True,False,True,,,,,0,1,77,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-8959,CsK2PdF5,Cs-F-K-Pd,0.0,0.0012890833333338,True,False,True,,,,,0,3,50,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-989559,Cs2NaLiF6,Cs-F-Li-Na,0.0,0.0901194484999985,True,False,True,,,,,0,1,46,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-998609,CsNaF3,Cs-F-Na,0.0,0.0656892564999989,True,False,True,,,,,0,1,22,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1110980,Cs2NaPrF6,Cs-F-Na-Pr,0.0,0.0030642932222253,True,False,True,,,,,0,1,27,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1112166,Cs2RbRuF6,Cs-F-Rb-Ru,0.0,0.015859466250002,True,False,True,,,,,0,1,32,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-7886,Cs2RbYF6,Cs-F-Rb-Y,0.0,0.0137621995000003,True,False,True,,,,,0,2,33,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-9632,CsReF6,Cs-F-Re,0.0,0.0002345650000004,True,False,True,,,,,0,3,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1112339,Cs2TlRuF6,Cs-F-Ru-Tl,0.0,0.037987396750001,True,False,True,,,,,0,1,15,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1214751,Cs3ScF6,Cs-F-Sc,0.0,0.0004326905000002,True,False,True,,,,,0,2,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1112963,Cs3TiF6,Cs-F-Ti,0.0,0.0079951189999976,True,False,True,,,,,0,4,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1113152,Cs3TlF6,Cs-F-Tl,0.0,0.0269422364999991,True,False,True,,,,,0,3,13,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1213156,CsFe(SeO4)2,Cs-Fe-O-Se,0.0,0.0412958950000001,True,False,True,,,,,0,1,28,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1188121,CsP(HO2)2,Cs-H-O-P,0.000132807187499,0.0,False,True,True,,,,,0,7,8,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1112834,Cs2LiNdI6,Cs-I-Li-Nd,0.0,0.010572243333331,True,False,True,,,,,1,1,53,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-569118,Cs3MnI5,Cs-I-Mn,0.0,0.005320902777778,True,False,True,,,,,2,2,27,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1112141,Cs2NaScI6,Cs-I-Na-Sc,0.0,0.0153054110000003,True,False,True,,,,,1,1,73,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-2049132,Cs2In3,Cs-In,0.0,0.0137902749999998,True,False,True,,,,,2,2,7,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-754826,CsScO2,Cs-O-Sc,0.0,0.0567686493749999,True,False,True,,,,,0,2,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1214772,Cs3(SeO4)2,Cs-O-Se,0.0,0.0002449378846138,True,False,True,,,,,0,5,10,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-616573,Cs2V5O13,Cs-O-V,0.001067443749991,0.0,False,True,True,,,,,0,6,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1104613,CsV5Se8,Cs-Se-V,0.0,0.0244062321428533,True,False,True,,,,,2,2,28,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1188281,Cs5Te3,Cs-Te,0.0,0.0182966685416672,True,False,True,,,,,9,9,17,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1225663,DyGaCu,Cu-Dy-Ga,0.0,0.0190597783333323,True,False,True,,,,,7,7,115,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-12732,Dy3(CuSi)4,Cu-Dy-Si,0.005187968181818,0.0,False,True,True,,,,,4,4,58,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1184202,ErLuCu2,Cu-Er-Lu,0.0,0.0053439350000008,True,False,True,,,,,1,1,35,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1225072,Er2CuNi,Cu-Er-Ni,0.0,0.0033369424999998,True,False,True,,,,,2,2,89,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-30196,ErCuP2,Cu-Er-P,0.011212953124999,0.0,False,True,True,,,,,2,2,37,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-16751,ErCuPb,Cu-Er-Pb,0.0,0.0156110633333321,True,False,True,,,,,2,2,38,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1079261,ErCuSb2,Cu-Er-Sb,0.01207315958333,0.0,False,True,True,,,,,3,3,45,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1103514,Eu2Cu6P5,Cu-Eu-P,0.0,0.0023071861538452,True,False,True,,,,,3,3,36,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1225157,EuCu3Pd2,Cu-Eu-Pd,0.0,3.976999999988351e-05,True,False,True,,,,,2,2,49,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-505769,Eu(CuSb)2,Cu-Eu-Sb,0.0,0.0146879719999981,True,False,True,,,,,2,2,30,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-762326,Li2CuF5,Cu-F-Li,0.010555744874999,0.0,False,True,True,,,,,0,38,25,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1105546,LaFe4(CuO4)3,Cu-Fe-La-O,0.0,0.0050620378333352,True,False,True,,,,,0,1,37,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1221609,MnGa(CuSe2)2,Cu-Ga-Mn-Se,0.0,0.0186076181250003,True,False,True,,,,,2,2,99,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-11019,GaCuO2,Cu-Ga-O,0.0,9.39175000000958e-05,True,False,True,,,,,0,2,24,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1187459,TiGaCu2,Cu-Ga-Ti,0.0,0.0112078399999999,True,False,True,,,,,3,3,69,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1077351,ZrGaCu,Cu-Ga-Zr,0.0,0.0115324666666669,True,False,True,,,,,4,4,74,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1218849,Sr2GdCu2IrO8,Cu-Gd-Ir-O-Sr,0.0,0.0529412664285642,True,False,True,,,,,0,1,44,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-15553,KGd2CuS4,Cu-Gd-K-S,0.009135925312502,0.0,False,True,True,,,,,1,1,51,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1226384,Gd(CuS)3,Cu-Gd-S,9.49391964155666e-05,0.0,False,True,True,,,,,1,2,25,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1095106,Gd(CuSn)2,Cu-Gd-Sn,0.000548437999988,0.0,False,True,True,,,,,3,3,27,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-2227086,MgCu2GeS4,Cu-Ge-Mg-S,0.001670513124998,0.0,False,True,True,,,,,1,1,90,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1220173,NdCuGe,Cu-Ge-Nd,0.0,0.003229683333334,True,False,True,,,,,5,5,63,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-12806,Cu2GeTe3,Cu-Ge-Te,0.009490157222227,0.0,False,True,True,,,,,1,1,39,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-567768,YbCuGe,Cu-Ge-Yb,0.0,0.0057049208333332,True,False,True,,,,,4,4,48,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-23353,Cu2HgI4,Cu-Hg-I,0.0,0.0047691521428574,True,False,True,,,,,1,1,33,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1971,HoCu,Cu-Ho,0.0,0.0034715124999999,True,False,True,,,,,3,3,15,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1184891,HoLuCu2,Cu-Ho-Lu,0.0,0.0072682437500004,True,False,True,,,,,1,1,35,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-16750,HoCuPb,Cu-Ho-Pb,0.0,0.014097781666666,True,False,True,,,,,2,2,37,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-867283,Ho2CuRu,Cu-Ho-Ru,0.0,0.0089158975000023,True,False,True,,,,,1,1,34,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-674514,In5CuS8,Cu-In-S,0.009970630892857,0.0,False,True,True,,,,,3,3,54,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1216275,Y(InCu)6,Cu-In-Y,0.0,0.0027693329670324,True,False,True,,,,,8,8,76,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-10381,K2CuSb,Cu-K-Sb,0.014839521607143,0.0,False,True,True,,,,,3,3,34,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-863763,K2Y4Cu4Se9,Cu-K-Se-Y,0.0,0.0028948348684263,True,False,True,,,,,1,1,78,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-20024,LaCuSn,Cu-La-Sn,0.0,0.0022932016666663,True,False,True,,,,,5,5,73,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-973951,Lu2CuRh,Cu-Lu-Rh,0.0,0.0216442824999996,True,False,True,,,,,1,1,45,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1205334,MgCu2SiS4,Cu-Mg-S-Si,0.0,0.0012090921874996,True,False,True,,,,,1,1,101,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1188827,MgCu2SiSe4,Cu-Mg-Se-Si,0.0,0.0117929326562506,True,False,True,,,,,1,1,103,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1179864,NaMnCu3Se4,Cu-Mn-Na-Se,0.0,0.0314835374691382,True,False,True,,,,,2,2,83,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1217139,Ti3Mn(CuS4)2,Cu-Mn-S-Ti,0.0,0.0059128785714284,True,False,True,,,,,1,1,116,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-6181,NaNb(CuS2)2,Cu-Na-Nb-S,0.0,0.0154236638020837,True,False,True,,,,,2,2,93,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-675539,Na7Cu3O8,Cu-Na-O,0.00424808194445,0.0,False,True,True,,,,,0,27,6,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1217065,Ti8Cu3Ni,Cu-Ni-Ti,0.0,0.0023105874999993,True,False,True,,,,,4,4,76,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1215563,YbCu2Ni3,Cu-Ni-Yb,0.011513530595243,0.0,False,True,True,,,,,2,2,57,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-760432,Cu2O3,Cu-O,0.0,0.0050813572499999,True,False,True,,,,,0,13,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-13694,PrCuO2,Cu-O-Pr,0.0,0.0004519087499996,True,False,True,,,,,0,5,16,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1215494,YbZnCuP2,Cu-P-Yb-Zn,0.0,0.0745653629999978,True,False,True,,,,,1,1,106,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1217605,TbCuPbS3,Cu-Pb-S-Tb,0.0,0.0033625833333328,True,False,True,,,,,1,1,85,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865203,YCuPbS3,Cu-Pb-S-Y,0.000455123749978,0.0,False,True,True,,,,,1,1,84,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1208445,Tb5CuPb3,Cu-Pb-Tb,0.0,0.0010633504444452,True,False,True,,,,,2,2,37,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1186941,Sc2CuPd,Cu-Pd-Sc,0.0,0.0035444100000017,True,False,True,,,,,2,2,78,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-616220,Rb3(Cu4Se3)2,Cu-Rb-Se,0.0,0.0128134782352886,True,False,True,,,,,3,3,40,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-867771,TaCuRh2,Cu-Rh-Ta,0.0,0.0090405499999999,True,False,True,,,,,1,1,53,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1187800,Zn2CuRh,Cu-Rh-Zn,0.0,0.0524582850000001,True,False,True,,,,,1,1,87,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-20331,CuSbSe2,Cu-Sb-Se,0.014676308819442,0.0,False,True,True,,,,,3,3,50,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-11701,YbCuSb,Cu-Sb-Yb,0.178993203333337,0.0,False,True,True,,,,,2,2,34,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1206169,SrCuSi,Cu-Si-Sr,0.0,0.0136774967857151,True,False,True,,,,,3,3,53,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-987,ZnCu,Cu-Zn,0.0,0.0055461786842108,True,False,True,,,,,6,6,34,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-88,Dy,Dy,0.0,0.0173757700000001,True,False,True,0.0,0.017375770000000124,True,False,1,1,1,energy_or_correction_driven_common_composition,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1189966,Dy4Ga12Ni,Dy-Ga-Ni,0.008346672352938,0.0,False,True,True,,,,,12,12,112,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1181500,Dy3Ge5,Dy-Ge,0.002114364375,0.0,False,True,True,,,,,7,7,13,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-505577,Dy3Ge5,Dy-Ge,0.0,0.0006964993749996,True,False,True,,,,,7,7,13,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1184105,Dy2TlHg,Dy-Hg-Tl,0.0,0.0047346893749966,True,False,True,,,,,1,1,107,common_hull_unavailable,common_composition_hull_proxy_subset
