denominator,model_a,model_b,metric,label_view_a,label_view_b,margin_a,margin_b,winner_a,winner_b
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,precision@300,audit_view,uncertain,-0.4966666666666667,0.04666666666666669,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,precision@300,common_pool,uncertain,-0.5033333333333334,0.04666666666666669,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,precision@300,consensus,uncertain,-0.7,0.04666666666666669,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,precision@300,mp_native,uncertain,-0.5833333333333333,0.04666666666666669,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@100,alex_pbe_native,uncertain,-0.0036136662286465177,0.0004923278903749898,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@100,alexmp20_native,uncertain,-0.003834586466165413,0.0004923278903749898,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@100,audit_view,uncertain,-0.00453251818277643,0.0004923278903749898,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@100,common_pool,uncertain,-0.002608273686764527,0.0004923278903749898,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@100,consensus,uncertain,-0.0066406661747654685,0.0004923278903749898,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@100,mp_native,uncertain,-0.003192763070373819,0.0004923278903749898,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@1000,alex_pbe_native,uncertain,-0.039421813403416564,0.0005743825387708214,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@1000,alexmp20_native,uncertain,-0.04067669172932331,0.0005743825387708214,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@1000,audit_view,uncertain,-0.0475387372193528,0.0005743825387708214,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@1000,common_pool,uncertain,-0.029600873468397428,0.0005743825387708214,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@1000,consensus,uncertain,-0.06798777274164647,0.0005743825387708214,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@1000,mp_native,uncertain,-0.03964347479047492,0.0005743825387708214,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@300,alex_pbe_native,uncertain,-0.01387976346911958,0.0011487650775416428,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@300,alexmp20_native,uncertain,-0.013458646616541354,0.0011487650775416428,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@300,audit_view,uncertain,-0.01570570254031833,0.0011487650775416428,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@300,common_pool,uncertain,-0.009159286667475435,0.0011487650775416428,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@300,consensus,uncertain,-0.022135553915884898,0.0011487650775416428,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,recall@300,mp_native,uncertain,-0.01164028202740455,0.0011487650775416428,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@100,alex_pbe_native,uncertain,-0.44,0.06,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@100,alexmp20_native,uncertain,-0.51,0.06,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@100,audit_view,uncertain,-0.43000000000000005,0.06,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@100,common_pool,uncertain,-0.43000000000000005,0.06,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@100,consensus,uncertain,-0.63,0.06,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@100,mp_native,uncertain,-0.48,0.06,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@1000,alex_pbe_native,uncertain,-0.48000000000000004,0.007000000000000006,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@1000,alexmp20_native,uncertain,-0.5409999999999999,0.007000000000000006,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@1000,audit_view,uncertain,-0.45099999999999996,0.007000000000000006,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@1000,common_pool,uncertain,-0.488,0.007000000000000006,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@1000,consensus,uncertain,-0.645,0.007000000000000006,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@1000,mp_native,uncertain,-0.596,0.007000000000000006,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@300,alex_pbe_native,uncertain,-0.5633333333333334,0.04666666666666669,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@300,alexmp20_native,uncertain,-0.5966666666666667,0.04666666666666669,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@300,audit_view,uncertain,-0.4966666666666667,0.04666666666666669,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@300,common_pool,uncertain,-0.5033333333333334,0.04666666666666669,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@300,consensus,uncertain,-0.7,0.04666666666666669,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MP_source_native_public_hull_rank,stable_yield@300,mp_native,uncertain,-0.5833333333333333,0.04666666666666669,MP_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@100,alex_pbe_native,uncertain,-1.6019267411300917,0.36237302043160735,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@100,alexmp20_native,uncertain,-1.7985939849624062,0.36237302043160735,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@100,audit_view,uncertain,-1.9008095288289235,0.36237302043160735,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@100,common_pool,uncertain,-0.7926683246390878,0.36237302043160735,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@100,consensus,uncertain,-1.63459997891852,0.36237302043160735,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@100,mp_native,uncertain,-0.9791672209658107,0.36237302043160735,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@1000,alex_pbe_native,uncertain,-1.6805118265440209,0.17212718470501354,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@1000,alexmp20_native,uncertain,-1.8733048120300753,0.17212718470501354,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@1000,audit_view,uncertain,-1.943480763149573,0.17212718470501354,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@1000,common_pool,uncertain,-0.9415353026810627,0.17212718470501354,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@1000,consensus,uncertain,-1.6735190260356276,0.17212718470501354,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@1000,mp_native,uncertain,-1.2778132233603832,0.17212718470501354,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@10000,alex_pbe_native,uncertain,-1.58228046977661,0.07277658160334788,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@10000,alexmp20_native,uncertain,-1.9225586165413535,0.07277658160334788,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@10000,audit_view,uncertain,-1.8980940866448828,0.07277658160334788,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@10000,common_pool,uncertain,-0.9918020744874441,0.07277658160334788,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@10000,consensus,uncertain,-1.6052809634236325,0.07277658160334788,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@10000,mp_native,uncertain,-1.3909070373819343,0.07277658160334788,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@300,alex_pbe_native,uncertain,-1.924327091546211,0.29191159979212833,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@300,alexmp20_native,uncertain,-2.038406516290727,0.29191159979212833,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@300,audit_view,uncertain,-2.120631038965602,0.29191159979212833,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@300,common_pool,uncertain,-0.9602242306603583,0.29191159979212833,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@300,consensus,uncertain,-1.8162221987983556,0.29191159979212833,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@300,mp_native,uncertain,-1.2647576604141724,0.29191159979212833,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@500,alex_pbe_native,uncertain,-1.8558170170827855,0.16910740953475012,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@500,alexmp20_native,uncertain,-2.0254935338345867,0.16910740953475012,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@500,audit_view,uncertain,-2.0559776536312846,0.16910740953475012,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@500,common_pool,uncertain,-0.9744020380929274,0.16910740953475012,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@500,consensus,uncertain,-1.6864920417413303,0.16910740953475012,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,DAF@500,mp_native,uncertain,-1.2827090594652124,0.16910740953475012,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,balanced_accuracy,alex_pbe_native,uncertain,-0.3902399575707779,0.017788641059849453,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,balanced_accuracy,alexmp20_native,uncertain,-0.5395322778480539,0.017788641059849453,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,balanced_accuracy,audit_view,uncertain,-0.32770496794933945,0.017788641059849453,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,balanced_accuracy,common_pool,uncertain,-0.37725648111707555,0.017788641059849453,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,balanced_accuracy,consensus,uncertain,-0.5452302608200472,0.017788641059849453,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,balanced_accuracy,mp_native,uncertain,-0.4160268667267339,0.017788641059849453,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,f1,alex_pbe_native,uncertain,-0.5222568988173456,0.02379584803479118,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,f1,alexmp20_native,uncertain,-0.6890977443609023,0.02379584803479118,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,f1,audit_view,uncertain,-0.4864551491514705,0.02379584803479118,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,f1,common_pool,uncertain,-0.3642484532330463,0.02379584803479118,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,f1,consensus,uncertain,-0.6701802466533151,0.02379584803479118,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,f1,mp_native,uncertain,-0.49215112411866435,0.02379584803479118,MatterGen_alex_mp20_source_native_public_hull_rank,ALIGNN-FF
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@100,alex_pbe_native,uncertain,0.5299999999999999,-0.12,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@100,alexmp20_native,uncertain,0.65,-0.12,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@100,audit_view,uncertain,0.49,-0.12,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@100,common_pool,uncertain,0.41000000000000003,-0.12,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@100,consensus,uncertain,0.63,-0.12,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@100,mp_native,uncertain,0.4,-0.12,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@1000,alex_pbe_native,uncertain,0.556,-0.05699999999999994,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@1000,alexmp20_native,uncertain,0.677,-0.05699999999999994,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@1000,audit_view,uncertain,0.501,-0.05699999999999994,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@1000,common_pool,uncertain,0.487,-0.05699999999999994,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@1000,consensus,uncertain,0.645,-0.05699999999999994,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@1000,mp_native,uncertain,0.522,-0.05699999999999994,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@10000,alex_pbe_native,uncertain,0.5235,-0.02410000000000001,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@10000,alexmp20_native,uncertain,0.6948,-0.02410000000000001,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@10000,audit_view,uncertain,0.48929999999999996,-0.02410000000000001,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@10000,common_pool,uncertain,0.513,-0.02410000000000001,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@10000,consensus,uncertain,0.6186999999999999,-0.02410000000000001,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@10000,mp_native,uncertain,0.5682,-0.02410000000000001,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@300,alex_pbe_native,uncertain,0.6366666666666667,-0.09666666666666668,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank,false_positive_burden@300,alexmp20_native,uncertain,0.7366666666666667,-0.09666666666666668,ALIGNN-FF,MatterGen_alex_mp20_source_native_public_hull_rank
